"","game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_type","home_game_diff","away_game_diff","winner","loser"
"1030","202008090POR",2020-08-09,"6:30p","Philadelphia 76ers",121,"Portland Trail Blazers",124,"",0,"Regular Season",3,-3,"Portland Trail Blazers","Philadelphia 76ers"
"1031","202008090SAC",2020-08-09,"8:00p","Houston Rockets",129,"Sacramento Kings",112,"",0,"Regular Season",-17,17,"Houston Rockets","Sacramento Kings"
"1032","202008090LAC",2020-08-09,"9:00p","Brooklyn Nets",129,"Los Angeles Clippers",120,"",0,"Regular Season",-9,9,"Brooklyn Nets","Los Angeles Clippers"
"1033","202008100PHO",2020-08-10,"2:30p","Oklahoma City Thunder",101,"Phoenix Suns",128,"",0,"Regular Season",27,-27,"Phoenix Suns","Oklahoma City Thunder"
"1034","202008100UTA",2020-08-10,"3:00p","Dallas Mavericks",122,"Utah Jazz",114,"",0,"Regular Season",-8,8,"Dallas Mavericks","Utah Jazz"
"1035","202008100MIL",2020-08-10,"6:30p","Toronto Raptors",114,"Milwaukee Bucks",106,"",0,"Regular Season",-8,8,"Toronto Raptors","Milwaukee Bucks"
"1036","202008100MIA",2020-08-10,"8:00p","Indiana Pacers",92,"Miami Heat",114,"",0,"Regular Season",22,-22,"Miami Heat","Indiana Pacers"
"1037","202008100LAL",2020-08-10,"9:00p","Denver Nuggets",121,"Los Angeles Lakers",124,"",0,"Regular Season",3,-3,"Los Angeles Lakers","Denver Nuggets"
"1038","202008110ORL",2020-08-11,"1:00p","Brooklyn Nets",108,"Orlando Magic",96,"",0,"Regular Season",-12,12,"Brooklyn Nets","Orlando Magic"
"1039","202008110SAS",2020-08-11,"2:00p","Houston Rockets",105,"San Antonio Spurs",123,"",0,"Regular Season",18,-18,"San Antonio Spurs","Houston Rockets"
"1040","202008110PHI",2020-08-11,"4:30p","Phoenix Suns",130,"Philadelphia 76ers",117,"",0,"Regular Season",-13,13,"Phoenix Suns","Philadelphia 76ers"
"1041","202008110MEM",2020-08-11,"5:00p","Boston Celtics",122,"Memphis Grizzlies",107,"",0,"Regular Season",-15,15,"Boston Celtics","Memphis Grizzlies"
"1042","202008110DAL",2020-08-11,"6:30p","Portland Trail Blazers",134,"Dallas Mavericks",131,"",0,"Regular Season",-3,3,"Portland Trail Blazers","Dallas Mavericks"
"1043","202008110WAS",2020-08-11,"9:00p","Milwaukee Bucks",126,"Washington Wizards",113,"",0,"Regular Season",-13,13,"Milwaukee Bucks","Washington Wizards"
"1044","202008110SAC",2020-08-11,"9:00p","New Orleans Pelicans",106,"Sacramento Kings",112,"",0,"Regular Season",6,-6,"Sacramento Kings","New Orleans Pelicans"
"1045","202008120HOU",2020-08-12,"4:00p","Indiana Pacers",108,"Houston Rockets",104,"",0,"Regular Season",-4,4,"Indiana Pacers","Houston Rockets"
"1046","202008120PHI",2020-08-12,"6:30p","Toronto Raptors",125,"Philadelphia 76ers",121,"",0,"Regular Season",-4,4,"Toronto Raptors","Philadelphia 76ers"
"1047","202008120OKC",2020-08-12,"8:00p","Miami Heat",115,"Oklahoma City Thunder",116,"",0,"Regular Season",1,-1,"Oklahoma City Thunder","Miami Heat"
"1048","202008120DEN",2020-08-12,"9:00p","Los Angeles Clippers",124,"Denver Nuggets",111,"",0,"Regular Season",-13,13,"Los Angeles Clippers","Denver Nuggets"
"1049","202008130BOS",2020-08-13,"12:00p","Washington Wizards",96,"Boston Celtics",90,"",0,"Regular Season",-6,6,"Washington Wizards","Boston Celtics"
"1050","202008130LAL",2020-08-13,"1:30p","Sacramento Kings",136,"Los Angeles Lakers",122,"",0,"Regular Season",-14,14,"Sacramento Kings","Los Angeles Lakers"
"1051","202008130PHO",2020-08-13,"4:00p","Dallas Mavericks",102,"Phoenix Suns",128,"",0,"Regular Season",26,-26,"Phoenix Suns","Dallas Mavericks"
"1052","202008130MEM",2020-08-13,"4:00p","Milwaukee Bucks",106,"Memphis Grizzlies",119,"",0,"Regular Season",13,-13,"Memphis Grizzlies","Milwaukee Bucks"
"1053","202008130UTA",2020-08-13,"6:30p","San Antonio Spurs",112,"Utah Jazz",118,"",0,"Regular Season",6,-6,"Utah Jazz","San Antonio Spurs"
"1054","202008130ORL",2020-08-13,"9:00p","New Orleans Pelicans",127,"Orlando Magic",133,"",0,"Regular Season",6,-6,"Orlando Magic","New Orleans Pelicans"
"1055","202008130BRK",2020-08-13,"9:00p","Portland Trail Blazers",134,"Brooklyn Nets",133,"",0,"Regular Season",-1,1,"Portland Trail Blazers","Brooklyn Nets"
"1056","202008140TOR",2020-08-14,"1:30p","Denver Nuggets",109,"Toronto Raptors",117,"",0,"Regular Season",8,-8,"Toronto Raptors","Denver Nuggets"
"1057","202008140IND",2020-08-14,"4:00p","Miami Heat",92,"Indiana Pacers",109,"",0,"Regular Season",17,-17,"Indiana Pacers","Miami Heat"
"1058","202008140LAC",2020-08-14,"6:30p","Oklahoma City Thunder",103,"Los Angeles Clippers",107,"OT",0,"Regular Season",4,-4,"Los Angeles Clippers","Oklahoma City Thunder"
"1059","202008140HOU",2020-08-14,"9:00p","Philadelphia 76ers",134,"Houston Rockets",96,"",0,"Regular Season",-38,38,"Philadelphia 76ers","Houston Rockets"
"1060","202008150POR",2020-08-15,"2:30p","Memphis Grizzlies",122,"Portland Trail Blazers",126,"",0,"Regular Season",4,-4,"Portland Trail Blazers","Memphis Grizzlies"
"1061","202008170DEN",2020-08-17,"1:30p","Utah Jazz",125,"Denver Nuggets",135,"OT",0,"Playoff",10,-10,"Denver Nuggets","Utah Jazz"
"1062","202008170TOR",2020-08-17,"4:00p","Brooklyn Nets",110,"Toronto Raptors",134,"",0,"Playoff",24,-24,"Toronto Raptors","Brooklyn Nets"
"1063","202008170BOS",2020-08-17,"6:30p","Philadelphia 76ers",101,"Boston Celtics",109,"",0,"Playoff",8,-8,"Boston Celtics","Philadelphia 76ers"
"1064","202008170LAC",2020-08-17,"9:00p","Dallas Mavericks",110,"Los Angeles Clippers",118,"",0,"Playoff",8,-8,"Los Angeles Clippers","Dallas Mavericks"
"1065","202008180MIL",2020-08-18,"1:30p","Orlando Magic",122,"Milwaukee Bucks",110,"",0,"Playoff",-12,12,"Orlando Magic","Milwaukee Bucks"
"1066","202008180IND",2020-08-18,"4:00p","Miami Heat",113,"Indiana Pacers",101,"",0,"Playoff",-12,12,"Miami Heat","Indiana Pacers"
"1067","202008180HOU",2020-08-18,"6:30p","Oklahoma City Thunder",108,"Houston Rockets",123,"",0,"Playoff",15,-15,"Houston Rockets","Oklahoma City Thunder"
"1068","202008180LAL",2020-08-18,"9:00p","Portland Trail Blazers",100,"Los Angeles Lakers",93,"",0,"Playoff",-7,7,"Portland Trail Blazers","Los Angeles Lakers"
"1069","202008190TOR",2020-08-19,"1:30p","Brooklyn Nets",99,"Toronto Raptors",104,"",0,"Playoff",5,-5,"Toronto Raptors","Brooklyn Nets"
"1070","202008190DEN",2020-08-19,"4:00p","Utah Jazz",124,"Denver Nuggets",105,"",0,"Playoff",-19,19,"Utah Jazz","Denver Nuggets"
"1071","202008190BOS",2020-08-19,"6:30p","Philadelphia 76ers",101,"Boston Celtics",128,"",0,"Playoff",27,-27,"Boston Celtics","Philadelphia 76ers"
"1072","202008190LAC",2020-08-19,"9:00p","Dallas Mavericks",127,"Los Angeles Clippers",114,"",0,"Playoff",-13,13,"Dallas Mavericks","Los Angeles Clippers"
"1073","202008200IND",2020-08-20,"1:00p","Miami Heat",109,"Indiana Pacers",100,"",0,"Playoff",-9,9,"Miami Heat","Indiana Pacers"
"1074","202008200HOU",2020-08-20,"3:30p","Oklahoma City Thunder",98,"Houston Rockets",111,"",0,"Playoff",13,-13,"Houston Rockets","Oklahoma City Thunder"
"1075","202008200MIL",2020-08-20,"6:00p","Orlando Magic",96,"Milwaukee Bucks",111,"",0,"Playoff",15,-15,"Milwaukee Bucks","Orlando Magic"
"1076","202008200LAL",2020-08-20,"9:00p","Portland Trail Blazers",88,"Los Angeles Lakers",111,"",0,"Playoff",23,-23,"Los Angeles Lakers","Portland Trail Blazers"
"1077","202008210BRK",2020-08-21,"1:30p","Toronto Raptors",117,"Brooklyn Nets",92,"",0,"Playoff",-25,25,"Toronto Raptors","Brooklyn Nets"
"1078","202008210UTA",2020-08-21,"4:00p","Denver Nuggets",87,"Utah Jazz",124,"",0,"Playoff",37,-37,"Utah Jazz","Denver Nuggets"
"1079","202008210PHI",2020-08-21,"6:30p","Boston Celtics",102,"Philadelphia 76ers",94,"",0,"Playoff",-8,8,"Boston Celtics","Philadelphia 76ers"
"1080","202008210DAL",2020-08-21,"9:00p","Los Angeles Clippers",130,"Dallas Mavericks",122,"",0,"Playoff",-8,8,"Los Angeles Clippers","Dallas Mavericks"
"1081","202008220ORL",2020-08-22,"1:00p","Milwaukee Bucks",121,"Orlando Magic",107,"",0,"Playoff",-14,14,"Milwaukee Bucks","Orlando Magic"
"1082","202008220MIA",2020-08-22,"3:30p","Indiana Pacers",115,"Miami Heat",124,"",0,"Playoff",9,-9,"Miami Heat","Indiana Pacers"
"1083","202008220OKC",2020-08-22,"6:00p","Houston Rockets",107,"Oklahoma City Thunder",119,"OT",0,"Playoff",12,-12,"Oklahoma City Thunder","Houston Rockets"
"1084","202008220POR",2020-08-22,"8:30p","Los Angeles Lakers",116,"Portland Trail Blazers",108,"",0,"Playoff",-8,8,"Los Angeles Lakers","Portland Trail Blazers"
"1085","202008230PHI",2020-08-23,"1:00p","Boston Celtics",110,"Philadelphia 76ers",106,"",0,"Playoff",-4,4,"Boston Celtics","Philadelphia 76ers"
"1086","202008230DAL",2020-08-23,"3:30p","Los Angeles Clippers",133,"Dallas Mavericks",135,"OT",0,"Playoff",2,-2,"Dallas Mavericks","Los Angeles Clippers"
"1087","202008230BRK",2020-08-23,"6:30p","Toronto Raptors",150,"Brooklyn Nets",122,"",0,"Playoff",-28,28,"Toronto Raptors","Brooklyn Nets"
"1088","202008230UTA",2020-08-23,"9:00p","Denver Nuggets",127,"Utah Jazz",129,"",0,"Playoff",2,-2,"Utah Jazz","Denver Nuggets"
"1089","202008240ORL",2020-08-24,"1:30p","Milwaukee Bucks",121,"Orlando Magic",106,"",0,"Playoff",-15,15,"Milwaukee Bucks","Orlando Magic"
"1090","202008240OKC",2020-08-24,"4:00p","Houston Rockets",114,"Oklahoma City Thunder",117,"",0,"Playoff",3,-3,"Oklahoma City Thunder","Houston Rockets"
"1091","202008240MIA",2020-08-24,"6:30p","Indiana Pacers",87,"Miami Heat",99,"",0,"Playoff",12,-12,"Miami Heat","Indiana Pacers"
"1092","202008240POR",2020-08-24,"9:00p","Los Angeles Lakers",135,"Portland Trail Blazers",115,"",0,"Playoff",-20,20,"Los Angeles Lakers","Portland Trail Blazers"
"1093","202008250DEN",2020-08-25,"6:30p","Utah Jazz",107,"Denver Nuggets",117,"",0,"Playoff",10,-10,"Denver Nuggets","Utah Jazz"
"1094","202008250LAC",2020-08-25,"9:00p","Dallas Mavericks",111,"Los Angeles Clippers",154,"",0,"Playoff",43,-43,"Los Angeles Clippers","Dallas Mavericks"
"1095","202008290MIL",2020-08-29,"3:30p","Orlando Magic",104,"Milwaukee Bucks",118,"",0,"Playoff",14,-14,"Milwaukee Bucks","Orlando Magic"
"1096","202008290HOU",2020-08-29,"6:30p","Oklahoma City Thunder",80,"Houston Rockets",114,"",0,"Playoff",34,-34,"Houston Rockets","Oklahoma City Thunder"
"1097","202008290LAL",2020-08-29,"9:00p","Portland Trail Blazers",122,"Los Angeles Lakers",131,"",0,"Playoff",9,-9,"Los Angeles Lakers","Portland Trail Blazers"
"1098","202008300TOR",2020-08-30,"1:00p","Boston Celtics",112,"Toronto Raptors",94,"",0,"Playoff",-18,18,"Boston Celtics","Toronto Raptors"
"1099","202008300DAL",2020-08-30,"3:30p","Los Angeles Clippers",111,"Dallas Mavericks",97,"",0,"Playoff",-14,14,"Los Angeles Clippers","Dallas Mavericks"
"1100","202008300UTA",2020-08-30,"8:30p","Denver Nuggets",119,"Utah Jazz",107,"",0,"Playoff",-12,12,"Denver Nuggets","Utah Jazz"
"1101","202008310MIL",2020-08-31,"6:30p","Miami Heat",115,"Milwaukee Bucks",104,"",0,"Playoff",-11,11,"Miami Heat","Milwaukee Bucks"
"1102","202008310OKC",2020-08-31,"9:00p","Houston Rockets",100,"Oklahoma City Thunder",104,"",0,"Playoff",4,-4,"Oklahoma City Thunder","Houston Rockets"
"1103","202009010TOR",2020-09-01,"5:30p","Boston Celtics",102,"Toronto Raptors",99,"",0,"Playoff",-3,3,"Boston Celtics","Toronto Raptors"
"1104","202009010DEN",2020-09-01,"8:30p","Utah Jazz",78,"Denver Nuggets",80,"",0,"Playoff",2,-2,"Denver Nuggets","Utah Jazz"
"1105","202009020MIL",2020-09-02,"6:30p","Miami Heat",116,"Milwaukee Bucks",114,"",0,"Playoff",-2,2,"Miami Heat","Milwaukee Bucks"
"1106","202009020HOU",2020-09-02,"9:00p","Oklahoma City Thunder",102,"Houston Rockets",104,"",0,"Playoff",2,-2,"Houston Rockets","Oklahoma City Thunder"
"1107","202009030BOS",2020-09-03,"6:30p","Toronto Raptors",104,"Boston Celtics",103,"",0,"Playoff",-1,1,"Toronto Raptors","Boston Celtics"
"1108","202009030LAC",2020-09-03,"9:00p","Denver Nuggets",97,"Los Angeles Clippers",120,"",0,"Playoff",23,-23,"Los Angeles Clippers","Denver Nuggets"
"1109","202009040MIA",2020-09-04,"6:30p","Milwaukee Bucks",100,"Miami Heat",115,"",0,"Playoff",15,-15,"Miami Heat","Milwaukee Bucks"
"1110","202009040LAL",2020-09-04,"9:00p","Houston Rockets",112,"Los Angeles Lakers",97,"",0,"Playoff",-15,15,"Houston Rockets","Los Angeles Lakers"
"1111","202009050BOS",2020-09-05,"6:30p","Toronto Raptors",100,"Boston Celtics",93,"",0,"Playoff",-7,7,"Toronto Raptors","Boston Celtics"
"1112","202009050LAC",2020-09-05,"9:00p","Denver Nuggets",110,"Los Angeles Clippers",101,"",0,"Playoff",-9,9,"Denver Nuggets","Los Angeles Clippers"
"1113","202009060MIA",2020-09-06,"3:30p","Milwaukee Bucks",118,"Miami Heat",115,"OT",0,"Playoff",-3,3,"Milwaukee Bucks","Miami Heat"
"1114","202009060LAL",2020-09-06,"8:30p","Houston Rockets",109,"Los Angeles Lakers",117,"",0,"Playoff",8,-8,"Los Angeles Lakers","Houston Rockets"
"1115","202009070TOR",2020-09-07,"6:30p","Boston Celtics",111,"Toronto Raptors",89,"",0,"Playoff",-22,22,"Boston Celtics","Toronto Raptors"
"1116","202009070DEN",2020-09-07,"9:00p","Los Angeles Clippers",113,"Denver Nuggets",107,"",0,"Playoff",-6,6,"Los Angeles Clippers","Denver Nuggets"
"1117","202009080MIL",2020-09-08,"6:30p","Miami Heat",103,"Milwaukee Bucks",94,"",0,"Playoff",-9,9,"Miami Heat","Milwaukee Bucks"
"1118","202009080HOU",2020-09-08,"9:00p","Los Angeles Lakers",112,"Houston Rockets",102,"",0,"Playoff",-10,10,"Los Angeles Lakers","Houston Rockets"
"1119","202009090BOS",2020-09-09,"6:30p","Toronto Raptors",125,"Boston Celtics",122,"2OT",0,"Playoff",-3,3,"Toronto Raptors","Boston Celtics"
"1120","202009090DEN",2020-09-09,"9:00p","Los Angeles Clippers",96,"Denver Nuggets",85,"",0,"Playoff",-11,11,"Los Angeles Clippers","Denver Nuggets"
"1121","202009100HOU",2020-09-10,"7:00p","Los Angeles Lakers",110,"Houston Rockets",100,"",0,"Playoff",-10,10,"Los Angeles Lakers","Houston Rockets"
"1122","202009110LAC",2020-09-11,"6:30p","Denver Nuggets",111,"Los Angeles Clippers",105,"",0,"Playoff",-6,6,"Denver Nuggets","Los Angeles Clippers"
"1123","202009110TOR",2020-09-11,"9:00p","Boston Celtics",92,"Toronto Raptors",87,"",0,"Playoff",-5,5,"Boston Celtics","Toronto Raptors"
"1124","202009120LAL",2020-09-12,"8:00p","Houston Rockets",96,"Los Angeles Lakers",119,"",0,"Playoff",23,-23,"Los Angeles Lakers","Houston Rockets"
"1125","202009130DEN",2020-09-13,"1:00p","Los Angeles Clippers",98,"Denver Nuggets",111,"",0,"Playoff",13,-13,"Denver Nuggets","Los Angeles Clippers"
"1126","202009150BOS",2020-09-15,"6:30p","Miami Heat",117,"Boston Celtics",114,"OT",0,"Playoff",-3,3,"Miami Heat","Boston Celtics"
"1127","202009150LAC",2020-09-15,"9:00p","Denver Nuggets",104,"Los Angeles Clippers",89,"",0,"Playoff",-15,15,"Denver Nuggets","Los Angeles Clippers"
"1128","202009170BOS",2020-09-17,"7:00p","Miami Heat",106,"Boston Celtics",101,"",0,"Playoff",-5,5,"Miami Heat","Boston Celtics"
"1129","202009180LAL",2020-09-18,"9:00p","Denver Nuggets",114,"Los Angeles Lakers",126,"",0,"Playoff",12,-12,"Los Angeles Lakers","Denver Nuggets"
"1130","202009190MIA",2020-09-19,"8:30p","Boston Celtics",117,"Miami Heat",106,"",0,"Playoff",-11,11,"Boston Celtics","Miami Heat"
"1131","202009200LAL",2020-09-20,"7:30p","Denver Nuggets",103,"Los Angeles Lakers",105,"",0,"Playoff",2,-2,"Los Angeles Lakers","Denver Nuggets"
"1132","202009220DEN",2020-09-22,"9:00p","Los Angeles Lakers",106,"Denver Nuggets",114,"",0,"Playoff",8,-8,"Denver Nuggets","Los Angeles Lakers"
"1133","202009230MIA",2020-09-23,"8:30p","Boston Celtics",109,"Miami Heat",112,"",0,"Playoff",3,-3,"Miami Heat","Boston Celtics"
"1134","202009240DEN",2020-09-24,"9:00p","Los Angeles Lakers",114,"Denver Nuggets",108,"",0,"Playoff",-6,6,"Los Angeles Lakers","Denver Nuggets"
"1135","202009250BOS",2020-09-25,"8:30p","Miami Heat",108,"Boston Celtics",121,"",0,"Playoff",13,-13,"Boston Celtics","Miami Heat"
"1136","202009260LAL",2020-09-26,"9:00p","Denver Nuggets",107,"Los Angeles Lakers",117,"",0,"Playoff",10,-10,"Los Angeles Lakers","Denver Nuggets"
"1137","202009270MIA",2020-09-27,"7:30p","Boston Celtics",113,"Miami Heat",125,"",0,"Playoff",12,-12,"Miami Heat","Boston Celtics"
"1138","202009300LAL",2020-09-30,"9:00p","Miami Heat",98,"Los Angeles Lakers",116,"",0,"Playoff",18,-18,"Los Angeles Lakers","Miami Heat"
"1139","202010020LAL",2020-10-02,"9:00p","Miami Heat",114,"Los Angeles Lakers",124,"",0,"Playoff",10,-10,"Los Angeles Lakers","Miami Heat"
"1140","202010040MIA",2020-10-04,"7:30p","Los Angeles Lakers",104,"Miami Heat",115,"",0,"Playoff",11,-11,"Miami Heat","Los Angeles Lakers"
"1141","202010060MIA",2020-10-06,"9:00p","Los Angeles Lakers",102,"Miami Heat",96,"",0,"Playoff",-6,6,"Los Angeles Lakers","Miami Heat"
"1142","202010090LAL",2020-10-09,"9:00p","Miami Heat",111,"Los Angeles Lakers",108,"",0,"Playoff",-3,3,"Miami Heat","Los Angeles Lakers"
"1143","202010110MIA",2020-10-11,"7:30p","Los Angeles Lakers",106,"Miami Heat",93,"",0,"Playoff",-13,13,"Los Angeles Lakers","Miami Heat"
